,manufacturer_sku,ean13,weight,length,width,height,prop_65,cost_price,min_price,made_to_order,product__product_class__name,product__brand__name,product__title,product__description,product__bullets__0,product__bullets__1,product__bullets__2,product__bullets__3,product__bullets__4,product__bullets__5,product__bullets__6,product__configuration__codes,product__multipack_quantity,product__country_of_origin__alpha_3,product__parent_sku,attrib__arm_height,attrib__assembly_required,attrib__back_material,attrib__blade_finish,attrib__bulb_included,attrib__bulb_type,attrib__color,attrib__cord_length,attrib__design_id,attrib__designer,attrib__distressed_finish,attrib__fill,attrib__finish,attrib__frame_color,attrib__hardwire,attrib__kit,attrib__leg_color,attrib__leg_finish,attrib__material,attrib__number_bulbs,attrib__orientation,attrib__outdoor_safe,attrib__pile_height,attrib__seat_depth,attrib__seat_height,attrib__seat_width,attrib__shade,attrib__size,attrib__switch_type,attrib__ul_certified,attrib__warranty_years,attrib__wattage,attrib__weave,attrib__weight_capacity,boxes__0__weight,boxes__0__length,boxes__0__height,boxes__0__width,boxes__1__weight,boxes__1__length,boxes__1__height,boxes__1__width,boxes__2__weight,boxes__2__length,boxes__2__height,boxes__2__width,boxes__3__weight,boxes__3__length,boxes__3__height,boxes__3__width,product__styles
5513,D2660W,748119074023.0,4.6,15.0,15.0,25.0,True,310.5,,,Indoor Lighting,Dimond Lighting,FREE BLOWN GLASS TABLE LAMP IN AMBER,,,,,,,,,,1.0,India,,,,,,No,A19,,,,,,,Amber,,,No,,,"Glass, Metal",2.0,,No,,,,,White Faux Silk Hardback Shade With White Fabric Liner,,Double Pull Chain,UL,,60.0,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5514,D2660W-HUE-B,830335026723.0,4.6,15.0,15.0,25.0,True,441,,,Indoor Lighting,Dimond Lighting,Ferrara Free Blown Glass Table Lamp in Amber - with Philips Hue LED Bulb/Bridge,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Bridge included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,,,,,,Amber,,,No,,,"Glass, Metal",2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Hue,UL,,60.0,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5515,D2660W-HUE-D,830335030324.0,4.6,15.0,15.0,25.0,True,400.5,,,Indoor Lighting,Dimond Lighting,Ferrara Free Blown Glass Table Lamp in Amber - with Philips Hue LED Bulb/Dimmer,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Dimmer Switch included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,,,,,,Amber,,,No,,,"Glass, Metal",2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Hue,UL,,60.0,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5516,D2660W-LED,748119080741.0,4.6,15.0,15.0,25.0,True,340.5,,,Indoor Lighting,Dimond Lighting,Ferrara Free Blown Glass LED Table Lamp in Amber,,,"Includes dimmable, easily replaceable 9.5 watt 800 lumen screw-in LED bulbs",,,,,,,1.0,China,,,,,,Yes,LED,,,,,,,Amber,,,No,,,"Glass, Metal",2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Double Pull Chain,UL,,9.5,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5517,D2661,748119062501.0,4.6,15.0,15.0,25.0,True,331.5,,,Indoor Lighting,Dimond Lighting,FREE BLOWN GLASS TABLE LAMP IN PURPLE,,,,,,,,,,1.0,India,,,,,,No,A19,,66.0,,,,,Purple,,,No,,,Glass,2.0,,No,,,,,White Faux Silk Hardback Shade With White Fabric Liner,,Double Pull Chain,UL,,60.0,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5518,D2661-LED,748119079646.0,4.6,15.0,15.0,25.0,True,361.5,,,Indoor Lighting,Dimond Lighting,Ferrara Free Blown Glass LED Table Lamp in Purple,,,"Includes dimmable, easily replaceable 9.5 watt 800 lumen screw-in LED bulbs",,,,,,,1.0,China,,,,,,Yes,LED,,66.0,,,,,Purple,,,No,,,Glass,2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Double Pull Chain,UL,,9.5,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5519,D2661W,748119074016.0,4.6,15.0,15.0,25.0,True,331.5,,,Indoor Lighting,Dimond Lighting,FREE BLOWN GLASS TABLE LAMP IN PURPLE,,,,,,,,,,1.0,India,,,,,,No,A19,,66.0,,,,,Purple,,,No,,,Glass,2.0,,No,,,,,White Faux Silk Hardback Shade With White Fabric Liner,,Double Pull Chain,UL,,60.0,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5520,D2661W-HUE-B,830335026730.0,4.6,15.0,15.0,25.0,True,462,,,Indoor Lighting,Dimond Lighting,Ferrara Free Blown Glass Table Lamp in Purple - with Philips Hue LED Bulb/Bridge,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Bridge included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Purple,,,No,,,Glass,2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Hue,UL,,60.0,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5521,D2661W-HUE-D,830335030331.0,4.6,15.0,15.0,25.0,True,421.5,,,Indoor Lighting,Dimond Lighting,Ferrara Free Blown Glass Table Lamp in Purple - with Philips Hue LED Bulb/Dimmer,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Dimmer Switch included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Purple,,,No,,,Glass,2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Hue,UL,,60.0,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5522,D2661W-LED,748119079653.0,4.6,15.0,15.0,25.0,True,361.5,,,Indoor Lighting,Dimond Lighting,Ferrara Free Blown Glass LED Table Lamp in Purple,,,"Includes dimmable, easily replaceable 9.5 watt 800 lumen screw-in LED bulbs",,,,,,,1.0,China,,,,,,Yes,LED,,66.0,,,,,Purple,,,No,,,Glass,2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Double Pull Chain,UL,,9.5,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5523,D2662,748119074955.0,3.0,18.0,18.0,36.0,True,199.5,,,Indoor Lighting,Dimond Lighting,Light Blue Glass Table Lamp,,,,,,,,,,1.0,China,,,,,,No,A21 3-Way,,66.0,,,,,Light Blue Swirl,,,,,,Glass,1.0,,No,,,,,White Faux Silk Hardback Shade,,3-Way,UL,,150.0,,,4.0,18.0,32.0,18.0,,,,,,,,,,,,,Transitional
5524,D2662-HUE-B,830335026747.0,3.0,18.0,18.0,36.0,True,307.5,,,Indoor Lighting,Dimond Lighting,Swirl Glass Table Lamp in Light Blue with White Faux Silk Shade - with Philips Hue LED Bulb/Bridge,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Bridge included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Light Blue Swirl,,,No,,,Glass,1.0,,No,,,,,White Faux Silk Hardback Shade,,Hue,UL,,60.0,,,4.0,18.0,32.0,18.0,,,,,,,,,,,,,Transitional
5525,D2662-HUE-D,830335030348.0,3.0,18.0,18.0,36.0,True,267,,,Indoor Lighting,Dimond Lighting,Swirl Glass Table Lamp in Light Blue with White Faux Silk Shade - with Philips Hue LED Bulb/Dimmer,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Dimmer Switch included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Light Blue Swirl,,,No,,,Glass,1.0,,No,,,,,White Faux Silk Hardback Shade,,Hue,UL,,60.0,,,4.0,18.0,32.0,18.0,,,,,,,,,,,,,Transitional
5526,D2662-LED,748119080758.0,3.0,18.0,18.0,36.0,True,214.5,,,Indoor Lighting,Dimond Lighting,Swirl Glass LED Table Lamp in Light Blue With White Faux Silk Shade,,,"Includes dimmable, easily replaceable 9.5 watt 800 lumen screw-in LED bulb",,,,,,,1.0,China,,,,,,Yes,A21 LED 3-Way,,66.0,,,,,Light Blue Swirl,,,No,,,Glass,1.0,,No,,,,,White Faux Silk Hardback Shade,,3-Way,UL,,9.5,,,4.0,18.0,32.0,18.0,,,,,,,,,,,,,Transitional
5527,D2663,748119062525.0,4.4,16.0,16.0,24.0,True,310.5,,,Indoor Lighting,Dimond Lighting,FREE BLOWN GLASS TABLE LAMP IN PURPLE,,,,,,,,,,1.0,India,,,,,,No,A19,,66.0,,,,,Purple,,,No,,,"Crystal, Glass",2.0,,No,,,,,Purple Faux Silk Hardback Shade With White Fabric Liner,,Double Pull Chain,UL,,60.0,,,12.0,24.0,24.0,11.0,,,,,,,,,,,,,Transitional
5528,D2663-LED,748119079660.0,4.4,16.0,16.0,24.0,True,340.5,,,Indoor Lighting,Dimond Lighting,Vergato Free Blown Glass LED Table Lamp in Purple,,,"Includes dimmable, easily replaceable 9.5 watt 800 lumen screw-in LED bulbs",,,,,,,1.0,China,,,,,,Yes,LED,,66.0,,,,,Purple,,,No,,,"Glass, Crystal",2.0,,No,,,,,Purple Faux Silk Hardback Shade with White Fabric Liner,,Double Pull Chain,UL,,9.5,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5529,D2663W,748119074030.0,4.4,16.0,16.0,24.0,True,310.5,,,Indoor Lighting,Dimond Lighting,FREE BLOWN GLASS TABLE LAMP IN PURPLE,,,,,,,,,,1.0,India,,,,,,No,A19,,66.0,,,,,Purple,,,No,,,"Crystal, Glass",2.0,,No,,,,,White Faux Silk Hardback Shade With White Fabric Liner,,Double Pull Chain,UL,,60.0,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5530,D2663W-HUE-B,830335026754.0,4.4,16.0,16.0,24.0,True,441,,,Indoor Lighting,Dimond Lighting,Vergato Free Blown Glass Table Lamp in Purple - with Philips Hue LED Bulb/Bridge,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Bridge included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Purple,,,No,,,"Crystal, Glass",2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Hue,UL,,60.0,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5531,D2663W-HUE-D,830335030355.0,4.4,16.0,16.0,24.0,True,400.5,,,Indoor Lighting,Dimond Lighting,Vergato Free Blown Glass Table Lamp in Purple - with Philips Hue LED Bulb/Dimmer,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Dimmer Switch included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Purple,,,No,,,"Crystal, Glass",2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Hue,UL,,60.0,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5532,D2663W-LED,748119079677.0,4.4,16.0,16.0,24.0,True,340.5,,,Indoor Lighting,Dimond Lighting,Vergato Free Blown Glass LED Table Lamp in Purple,,,"Includes dimmable, easily replaceable 9.5 watt 800 lumen screw-in LED bulbs",,,,,,,1.0,China,,,,,,Yes,LED,,66.0,,,,,Purple,,,No,,,"Glass, Crystal",2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Double Pull Chain,UL,,9.5,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5533,D2664,748119062532.0,4.4,16.0,16.0,24.0,True,310.5,,,Indoor Lighting,Dimond Lighting,FREE BLOWN GLASS TABLE LAMP IN BLUE,,,,,,,,,,1.0,India,,,,,,No,A19,,66.0,,,,,Blue,,,No,,,"Blown Glass, Crystal",2.0,,No,,,,,Blue Faux Silk Hardback Shade With White Fabric Liner,,Double Pull Chain,UL,,60.0,,,12.0,25.0,25.0,10.0,,,,,,,,,,,,,Transitional
5534,D2664-LED,748119079684.0,4.4,16.0,16.0,24.0,True,340.5,,,Indoor Lighting,Dimond Lighting,Vergato Free Blown Glass LED Table Lamp in Blue,,,"Includes dimmable, easily replaceable 9.5 watt 800 lumen screw-in LED bulbs",,,,,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Blue,,,No,,,"Blown Glass, Crystal",2.0,,No,,,,,Blue Faux Silk Hardback Shade With White Fabric Liner,,Double Pull Chain,UL,,9.5,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5535,D2664W,748119074047.0,4.4,16.0,16.0,24.0,True,310.5,,,Indoor Lighting,Dimond Lighting,FREE BLOWN GLASS TABLE LAMP IN BLUE,,,,,,,,,,1.0,India,,,,,,No,A19,,66.0,,,,,Blue,,,No,,,"Blown Glass, Crystal",2.0,,No,,,,,White Faux Silk Hardback Shade With White Fabric Liner,,Double Pull Chain,UL,,60.0,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5536,D2664W-HUE-B,830335026761.0,4.4,16.0,16.0,24.0,True,441,,,Indoor Lighting,Dimond Lighting,Vergato Free Blown Glass Table Lamp in Blue - with Philips Hue LED Bulb/Bridge,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Bridge included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Blue,,,No,,,"Blown Glass, Crystal",2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Hue,UL,,60.0,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5537,D2664W-HUE-D,830335030362.0,4.4,16.0,16.0,24.0,True,400.5,,,Indoor Lighting,Dimond Lighting,Vergato Free Blown Glass Table Lamp in Blue - with Philips Hue LED Bulb/Dimmer,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Dimmer Switch included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Blue,,,No,,,"Blown Glass, Crystal",2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Hue,UL,,60.0,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5538,D2664W-LED,748119079691.0,4.4,16.0,16.0,24.0,True,340.5,,,Indoor Lighting,Dimond Lighting,Vergato Free Blown Glass LED Table Lamp in Blue,,,"Includes dimmable, easily replaceable 9.5 watt 800 lumen screw-in LED bulbs",,,,,,,1.0,China,,,,,,Yes,LED,,66.0,,,,,Blue,,,No,,,"Blown Glass, Crystal",2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Double Pull Chain,UL,,9.5,,,6.0,23.0,20.0,17.0,,,,,,,,,,,,,Transitional
5539,D2666,748119062556.0,4.2,16.0,16.0,28.0,True,310.5,,,Indoor Lighting,Dimond Lighting,FREE BLOWN GLASS TABLE LAMP IN BLUE,,,,,,,,,,1.0,India,,,,,,No,A19,,,,,,,Blue,,,No,,,"Blown Glass, Crystal",2.0,,No,,,,,Blue Faux Silk Hardback Shade With White Fabric Liner,,Double Pull Chain,UL,,60.0,,,6.0,27.0,20.0,17.0,,,,,,,,,,,,,Transitional
5540,D2666-LED,748119079707.0,4.2,16.0,16.0,28.0,True,340.5,,,Indoor Lighting,Dimond Lighting,Vignola Free Blown Glass LED Table Lamp in Blue,,,"Includes dimmable, easily replaceable 9.5 watt 800 lumen screw-in LED bulbs",,,,,,,1.0,China,,,,,,Yes,LED,,,,,,,Blue,,,No,,,"Blown Glass, Crystal",2.0,,No,,,,,Blue Faux Silk Hardback Shade with White Fabric Liner,,Double Pull Chain,UL,,9.5,,,6.0,27.0,20.0,17.0,,,,,,,,,,,,,Transitional
5541,D2667,748119062563.0,4.2,16.0,16.0,28.0,True,310.5,,,Indoor Lighting,Dimond Lighting,FREE BLOWN GLASS TABLE LAMP IN GREEN,,,,,,,,,,1.0,India,,,,,,No,A19,,,,,,,Green,,,No,,,"Crystal, Glass",2.0,,No,,,,,Green Faux Silk Hardback Shade With White Fabric Liner,,Double Pull Chain,UL,,60.0,,,6.0,27.0,20.0,17.0,,,,,,,,,,,,,Transitional
5542,D2667-LED,748119079721.0,4.2,16.0,16.0,28.0,True,340.5,,,Indoor Lighting,Dimond Lighting,Vignola Free Blown Glass LED Table Lamp in Green,,,"Includes dimmable, easily replaceable 9.5 watt 800 lumen screw-in LED bulbs",,,,,,,1.0,China,,,,,,Yes,LED,,,,,,,Green,,,No,,,"Glass, Crystal",2.0,,No,,,,,Green Faux Silk Hardback Shade with White Fabric Liner,,Double Pull Chain,UL,,9.5,,,6.0,27.0,20.0,17.0,,,,,,,,,,,,,Transitional
5543,D2669,748119062587.0,4.9,16.0,16.0,26.0,True,300,,,Indoor Lighting,Dimond Lighting,FREE BLOWN GLASS TABLE LAMP IN AMBER,,,,,,,,,,1.0,India,,,,,,No,A19,,66.0,,,,,Amber,,,No,,,"Crystal, Glass, Metal",2.0,,No,,,,,Orange Faux Silk Hardback Shade With White Fabric Liner,,Double Pull Chain,UL,,60.0,,,15.0,25.0,24.0,10.0,,,,,,,,,,,,,Transitional
5544,D2669-LED,748119079745.0,4.9,16.0,16.0,26.0,True,330,,,Indoor Lighting,Dimond Lighting,Modena Free Blown Glass LED Table Lamp in Amber,,,"Includes dimmable, easily replaceable 9.5 watt 800 lumen screw-in LED bulbs",Blown glass is made using the centuries old Murano Artisan technique,,,,,,1.0,China,,,,,,Yes,LED,,66.0,,,,,Amber,,,No,,,"Metal, Glass, Crystal",2.0,,No,,,,,Orange Faux Silk Hardback Shade with White Fabric Liner,,Double Pull Chain,UL,,9.5,,,6.0,26.0,20.0,18.0,,,,,,,,,,,,,Transitional
5545,D2669W,748119074078.0,4.9,16.0,16.0,26.0,True,300,,,Indoor Lighting,Dimond Lighting,FREE BLOWN GLASS TABLE LAMP IN AMBER,,,,,,,,,,1.0,India,,,,,,No,A19,,66.0,,,,,Amber,,,No,,,"Crystal, Glass, Metal",2.0,,No,,,,,White Faux Silk Hardback Shade With White Fabric Liner,,Double Pull Chain,UL,,60.0,,,6.0,26.0,20.0,18.0,,,,,,,,,,,,,Transitional
5546,D2669W-HUE-B,830335026792.0,4.9,16.0,16.0,26.0,True,430.5,,,Indoor Lighting,Dimond Lighting,Modena Free Blown Glass Table Lamp in Amber - with Philips Hue LED Bulb/Bridge,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Bridge included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Amber,,,No,,,"Crystal, Glass, Metal",2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Hue,UL,,60.0,,,6.0,26.0,20.0,18.0,,,,,,,,,,,,,Transitional
5547,D2669W-HUE-D,830335030379.0,4.9,16.0,16.0,26.0,True,390,,,Indoor Lighting,Dimond Lighting,Modena Free Blown Glass Table Lamp in Amber - with Philips Hue LED Bulb/Dimmer,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Dimmer Switch included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Amber,,,No,,,"Crystal, Glass, Metal",2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Hue,UL,,60.0,,,6.0,26.0,20.0,18.0,,,,,,,,,,,,,Transitional
5548,D2669W-LED,748119079752.0,4.9,16.0,16.0,26.0,True,330,,,Indoor Lighting,Dimond Lighting,Modena Free Blown Glass LED Table Lamp in Amber,,,"Includes dimmable, easily replaceable 9.5 watt 800 lumen screw-in LED bulbs",,,,,,,1.0,China,,,,,,Yes,LED,,66.0,,,,,Amber,,,No,,,"Metal, Glass, Crystal",2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Double Pull Chain,UL,,9.5,,,6.0,26.0,20.0,18.0,,,,,,,,,,,,,Transitional
5549,D266-LED,748119081137.0,5.2,14.0,14.0,23.0,True,133.5,,,Indoor Lighting,Dimond Lighting,Ceramic LED Table Lamp in Bright Green,,,"Includes dimmable, easily replaceable 9.5 watt 800 lumen screw-in LED bulb",,,,,,,1.0,China,,,,,,Yes,A21 LED 3-Way,,,,,,,Bright Green,,,No,,,Ceramic,1.0,,No,,,,,White Faux Silk Hardback Shade Wth Green Fabric Liner,,3-Way,UL,,9.5,,,9.0,16.0,19.0,16.0,,,,,,,,,,,,,Transitional
5550,D2670,748119062594.0,4.9,16.0,16.0,24.0,True,300,,,Indoor Lighting,Dimond Lighting,FREE BLOWN GLASS TABLE LAMP IN GREEN,,,,,,,,,,1.0,India,,,,,,No,A19,,66.0,,,,,Green,,,No,,,"Crystal, Glass",2.0,,No,,,,,Green Faux Silk Hardback Shade With White Fabric Liner,,Double Pull Chain,UL,,60.0,,,6.0,26.0,20.0,18.0,,,,,,,,,,,,,Transitional
5551,D2670-LED,748119079769.0,4.9,16.0,16.0,24.0,True,330,,,Indoor Lighting,Dimond Lighting,Modena Free Blown Glass LED Table Lamp in Green,,,"Includes dimmable, easily replaceable 9.5 watt 800 lumen screw-in LED bulbs",Blown glass is made using the centuries old Murano Artisan technique,,,,,,1.0,China,,,,,,Yes,LED,,66.0,,,,,Green,,,No,,,"Glass, Crystal",2.0,,No,,,,,Green Faux Silk Hardback Shade with White Fabric Liner,,Double Pull Chain,UL,,9.5,,,6.0,26.0,20.0,18.0,,,,,,,,,,,,,Transitional
5552,D2670W,748119074085.0,4.9,16.0,16.0,24.0,True,300,,,Indoor Lighting,Dimond Lighting,FREE BLOWN GLASS TABLE LAMP IN GREEN,,,,,,,,,,1.0,India,,,,,,No,A19,,66.0,,,,,Green,,,No,,,"Crystal, Glass",2.0,,No,,,,,White Faux Silk Hardback Shade With White Fabric Liner,,Double Pull Chain,UL,,60.0,,,6.0,26.0,20.0,18.0,,,,,,,,,,,,,Transitional
5553,D2670W-HUE-B,830335026808.0,4.9,16.0,16.0,24.0,True,430.5,,,Indoor Lighting,Dimond Lighting,Modena Free Blown Glass Table Lamp in Green - with Philips Hue LED Bulb/Bridge,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Bridge included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Green,,,No,,,"Crystal, Glass",2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Hue,UL,,60.0,,,6.0,26.0,20.0,18.0,,,,,,,,,,,,,Transitional
5554,D2670W-HUE-D,830335030386.0,4.9,16.0,16.0,24.0,True,390,,,Indoor Lighting,Dimond Lighting,Modena Free Blown Glass Table Lamp in Green - with Philips Hue LED Bulb/Dimmer,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Dimmer Switch included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Green,,,No,,,"Crystal, Glass",2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Hue,UL,,60.0,,,6.0,26.0,20.0,18.0,,,,,,,,,,,,,Transitional
5555,D2670W-LED,748119079776.0,4.9,16.0,16.0,24.0,True,330,,,Indoor Lighting,Dimond Lighting,Modena Free Blown Glass LED Table Lamp in Green,,,"Includes dimmable, easily replaceable 9.5 watt 800 lumen screw-in LED bulbs",Blown glass is made using the centuries old Murano Artisan technique,,,,,,1.0,China,,,,,,Yes,LED,,66.0,,,,,Green,,,No,,,"Glass, Crystal",2.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Double Pull Chain,UL,,9.5,,,6.0,26.0,20.0,18.0,,,,,,,,,,,,,Transitional
5556,D2674,748119073521.0,3.2,17.0,17.0,31.0,True,264,,,Indoor Lighting,Dimond Lighting,HOME CHROME AND GLASS ROD TABLE LAMP,,,,,,,,,,1.0,India,,,,,,No,A21 3-Way,,,,,,,"Chrome, Clear",,,No,,,"Glass, Metal",1.0,,No,,,,,White Faux Silk Hardback Shade With White Fabric Liner,,3-Way,UL,,150.0,,,5.0,29.0,18.0,19.0,,,,,,,,,,,,,Modern / Contemporary
5557,D2674-HUE-B,830335026822.0,3.2,17.0,17.0,31.0,True,372,,,Indoor Lighting,Dimond Lighting,Trump Home Castello Clear Glass Table Lamp in Polished Chrome - with Philips Hue LED Bulb/Bridge,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Bridge included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,,,,,,"Chrome, Clear",,,No,,,"Glass, Metal",1.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Hue,UL,,60.0,,,5.0,29.0,18.0,19.0,,,,,,,,,,,,,Modern / Contemporary
5558,D2674-HUE-D,830335030393.0,3.2,17.0,17.0,31.0,True,331.5,,,Indoor Lighting,Dimond Lighting,Trump Home Castello Clear Glass Table Lamp in Polished Chrome - with Philips Hue LED Bulb/Dimmer,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Dimmer Switch included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,,,,,,"Chrome, Clear",,,No,,,"Glass, Metal",1.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,Hue,UL,,60.0,,,5.0,29.0,18.0,19.0,,,,,,,,,,,,,Modern / Contemporary
5559,D2674-LED,748119079806.0,3.2,17.0,17.0,31.0,True,279,,,Indoor Lighting,Dimond Lighting,Home Castello Clear Glass LED Table Lamp in Polished Chrome,,,"Includes dimmable, easily replaceable 9.5 watt 800 lumen screw-in LED bulb",,,,,,,1.0,China,,,,,,Yes,A21 LED 3-Way,,,,,,,"Chrome, Clear",,,No,,,"Glass, Metal",1.0,,No,,,,,White Faux Silk Hardback Shade with White Fabric Liner,,3-Way,UL,,9.5,,,5.0,29.0,18.0,19.0,,,,,,,,,,,,,Modern / Contemporary
5560,D2675,748119073538.0,2.9,8.0,14.0,26.5,True,264,,,Indoor Lighting,Dimond Lighting,GINKGO LEAF TABLE LAMP IN POLISHED CHROME,,,,,,,,,,1.0,India,,,,,,No,A21 3-Way,,,,,,,Polished Chrome,,,No,,,"Brass, Metal",1.0,,No,,,,,Grey Faux Silk Hardback Shade With Silver Foil Liner,,3-Way,UL,,100.0,,,5.0,24.0,15.0,12.0,,,,,,,,,,,,,Traditional
5561,D2675-LED,748119079813.0,2.9,8.0,14.0,26.5,True,279,,,Indoor Lighting,Dimond Lighting,Vergato Solid Brass LED Table Lamp in Polished Chrome,,,"Includes dimmable, easily replaceable 9.5 watt 800 lumen screw-in LED bulb",Solid brass construction,,,,,,1.0,China,,,,,,Yes,A21 LED 3-Way,,,,,,,Polished Chrome,,,No,,,"Brass, Metal",1.0,,No,,,,,Grey Faux Silk Hardback Shade with Silver Foil Liner,,3-Way,UL,,9.5,,,5.0,24.0,15.0,12.0,,,,,,,,,,,,,Traditional
5562,D2676,748119073545.0,2.9,8.0,14.0,26.5,True,264,,,Indoor Lighting,Dimond Lighting,GINKO LEAF TABLE LAMP IN AGED BRASS,,,,,,,,,,1.0,India,,,,,,No,A21 3-Way,,,,,,,Aged Brass,,,No,,,Metal,1.0,,No,,,,,Light Taupe Faux Silk Hardback Shade With Silver Foil Liner,,3-Way,UL,,100.0,,,5.0,24.0,15.0,12.0,,,,,,,,,,,,,Traditional
